ID_KA;ID_KU;ACRONYM;NAME;DATE;LOCATION;DEADLINE (unused);;CONGRESS_ID;DEADLINE
107;1047;CLOUD S&P 2021;3rd Workshop on Cloud Security and Privacy;Jun 21, 2021 - Jun 24, 2021;Kamakura, Japan;Mar 20, 2021;20/03/2021;1772;2021-03-20
107;1047;ACM WiSec 2021;ACM Conference on Security and Privacy in Wireless and Mobile Networks;Jun 28, 2021 - Jul 1, 2021;Virtual;Mar 18, 2021;18/03/2021;1773;2021-03-18
107;1047;EAI CyDiP (virtual) 2021;EAI International Conference on Emerging Technologies of Cybersecurity and Digital Privacy (online conference);Oct 18, 2021 - Oct 19, 2021;Cyberspace;Apr 19, 2021;19/04/2021;1774;2021-04-19
107;1047;OID 2021;Open Identity Summit 2021;Jun 1, 2021 - Jun 2, 2021;Copenhagen, Denmark;Mar 1, 2021;1/03/2021;1775;2021-03-01
107;1047;FI-CyberSec 2021;Feature Papers for Future Internet - Cybersecurity Section;N/A;N/A;Feb 28, 2021;28/02/2021;1776;2021-02-28
107;1047;ICISPP--Ei Compendex, Scopus 2021;2021 2nd International Conference on Information Security and Privacy Protection (ICISPP 2021)--Ei Compendex, Scopus;Jul 9, 2021 - Jul 11, 2021;Nanjing, China;Feb 20, 2021;20/02/2021;1777;2021-02-20
107;1047;PCEIoT 2021;Workshop on Privacy in the Cloud/Edge/IoT World 2021;Jul 5, 2021 - Jul 8, 2021;Cagliari (Italy) and Online;Mar 28, 2021;28/03/2021;1778;2021-03-28
107;1047;PrivateNLP 2021;NAACL 2021 Workshop on Privacy and Natural Language Processing;Jun 11, 2021 - Jun 11, 2021;Virtual;Mar 15, 2021;15/03/2021;1779;2021-03-15
107;1047;Sensors (MDPI) SI 2021;Sensors SI on Security, Trust and Privacy in New Computing Environments;N/A;N/A;Mar 31, 2021;31/03/2021;1780;2021-03-31
107;1047;DBKDA 2021;The Thirteenth International Conference on Advances in Databases, Knowledge, and Data Applications;May 30, 2021 - Jun 3, 2021;Valencia, Spain;Mar 2, 2021;2/03/2021;1781;2021-03-02
107;1047;ICISPP--Ei, Scopus 2021;2021 2nd International Conference on Information Security and Privacy Protection (ICISPP 2021)--Ei Compendex, Scopus;Jul 9, 2021 - Jul 11, 2021;Nanjing, China;Feb 20, 2021;20/02/2021;1782;2021-02-20
107;1047;VSC @IEEE WETICE 2021;Track on Validating Software for Critical Systems (VSC) @IEEE WETICE 2021;Jun 23, 2021 - Jun 25, 2021;Basque Coast - Bayonne, France;Feb 28, 2021;28/02/2021;1783;2021-02-28
107;1047;WCMC - Blockchain SI 2021;WCMC - Blockchain in Wireless Communications and Computing: Security Threats and Applications;N/A;N/A;Mar 12, 2021;12/03/2021;1784;2021-03-12
107;1047;CfW EICC 2021;Call for Workshops: European Interdisciplinary Cybersecurity Conference (EICC 2021);Nov 10, 2021 - Nov 11, 2021;Targu Mures, Romania;Mar 15, 2021;15/03/2021;1785;2021-03-15
107;1047;PETS 2021;21st Privacy Enhancing Technologies Symposium (Issue 4);Jul 19, 2021 - Jul 24, 2021;Sydney, Australia;Feb 28, 2021;28/02/2021;1786;2021-02-28
107;1047;EdgeSys 2021;The 4th International Workshop on Edge Systems, Analytics and Networking;Apr 26, 2021 - Apr 26, 2021;Edinburgh, Scotland, UK;Feb 26, 2021;26/02/2021;1787;2021-02-26
108;1048;BDIoT 2021;5th International Conference on Big Data and Internet of Things - BDIoT’21;Mar 17, 2021 - Mar 18, 2021;Rabat - Morocco;Dec 1, 2021;1/12/2021;1788;2021-12-01
108;1048;IEEE CIIoT 2021;IEEE Symposium on Computational Intelligence in IoT and Smart Cities;Dec 5, 2021 - Dec 8, 2021;Orlando, Florida, USA;Aug 6, 2021;6/08/2021;1789;2021-08-06
108;1048;IEEE COINS 2021;Internet of Things IoT | Artificial Intelligence | Machine Learning | Big Data | Blockchain | Edge & Cloud Computing | Security | Embedded Systems |;Aug 23, 2021 - Aug 25, 2021;Hybrid Mode (In-Person & Virtual);Apr 30, 2021;30/04/2021;1790;2021-04-30
108;1048;DSD 2021;Euromicro Conference on Digital System Design (DSD) 2021;Sep 6, 2021 - Sep 8, 2021;Palermo, Sicily, Italy;Apr 1, 2021;1/04/2021;1791;2021-04-01
108;1048;IEEE SmartIoT 2021;The 5th IEEE International Conference on Smart Internet of Things;Aug 13, 2021 - Aug 15, 2021;Jeju Island, South Korea;May 1, 2021;1/05/2021;1792;2021-05-01
108;1048;IEEE COINS 2021;International Conference on Omni-Layer Intelligent Systems Internet of Things IoT | Artificial Intelligence | Machine Learning | Big Data | Blockchain | Edge & Cloud Computing;Aug 23, 2021 - Aug 25, 2021;Barcelona, Spain;Apr 30, 2021;30/04/2021;1793;2021-04-30
108;1048;ACM--BDIOT--Ei and Scopus 2021;ACM--2021 the 5th International Conference on Big Data and Internet of Things (BDIOT 2021)--Ei Compendex, Scopus;Aug 13, 2021 - Aug 15, 2021;Singapore;Apr 1, 2021;1/04/2021;1794;2021-04-01
108;1048;ICT-DM 2021;The 7th International Conference on Information and Communication Technologies for Disaster Management;Dec 3, 2021 - Dec 5, 2021;Hangzhou, China;Jun 20, 2021 (Jun 15, 2021);20/06/2021;1795;2021-06-20
108;1048;CCIOT--ACM, EI Compendex, Scopus 2021;ACM--2021 6th International Conference on Cloud Computing and Internet of Things (CCIOT 2021)--Ei Compendex, Scopus;Sep 22, 2021 - Sep 24, 2021;Okinawa, Japan;May 10, 2021;10/05/2021;1796;2021-05-10
108;1048;SPIES--Ei, Scopus 2021;2021 3rd International Conference on Smart Power & Internet Energy Systems (SPIES 2021)--Ei Compendex, Scopus;Sep 25, 2021 - Sep 28, 2021;Shanghai, China;May 1, 2021;1/05/2021;1797;2021-05-01
108;1048;FiCloud 2021;The 8th International Conference on Future Internet of Things and Cloud;Aug 23, 2021 - Aug 25, 2021;Rome, Italy;Mar 10, 2021;10/03/2021;1798;2021-03-10
108;1048;ICBDT--ACM, EI Compendex, Scopus 2021;ACM--2021 4th International Conference on Big Data Technologies (ICBDT 2021)--EI Compendex, Scopus;Sep 24, 2021 - Sep 26, 2021;Zibo, China;May 10, 2021;10/05/2021;1799;2021-05-10
108;1048;ACM--CCIOT--EI, Scopus 2021;ACM--2021 6th International Conference on Cloud Computing and Internet of Things (CCIOT 2021)--Ei Compendex, Scopus;Sep 22, 2021 - Sep 24, 2021;Okinawa, Japan;May 10, 2021;10/05/2021;1800;2021-05-10
108;1048;IEEE COINS 2021;IEEE COINS | IoT , AI, and Big Data for Healthcare Track;Aug 23, 2021 - Aug 25, 2021;Barcelona, Spain;Apr 30, 2021;30/04/2021;1801;2021-04-30
108;1048;IN4PL 2021;2nd International Conference on Innovative Intelligent Industrial Production and Logistics;Oct 25, 2021 - Oct 27, 2021;Valletta, Malta;May 18, 2021;18/05/2021;1802;2021-05-18
108;1048;SI-DIEFIoT-JPDC 2021;Special Issue on Distributed Intelligence at the Edge for the Future Internet of Things - Journal of Parallel and Distributed Computing;N/A;N/A;May 31, 2021;31/05/2021;1803;2021-05-31
108;1048;IEEE COINS 2021;BCIOT - Special Track on Blockchain and Internet of Things (IoT);Aug 23, 2021 - Aug 25, 2021;Barcelona, Spain;Apr 30, 2021;30/04/2021;1804;2021-04-30
108;1048;BDIOT--ACM, Ei and Scopus 2021;ACM--2021 the 5th International Conference on Big Data and Internet of Things (BDIOT 2021)--Ei Compendex, Scopus;Aug 13, 2021 - Aug 15, 2021;Singapore;Apr 1, 2021;1/04/2021;1805;2021-04-01
108;1048;SMART ACCESSIBILITY 2021;The Sixth International Conference on Universal Accessibility in the Internet of Things and Smart Environments;Jul 18, 2021 - Jul 22, 2021;Nice, France;Apr 19, 2021;19/04/2021;1806;2021-04-19
108;1048;QUORS 2021;The 15th IEEE International Workshop on Quality Oriented Reuse of Software;Jul 13, 2021 - Jul 16, 2021;Virtual due to COVID, Madrid, Spain;Apr 21, 2021;21/04/2021;1807;2021-04-21
108;1048;IEEE COINS 2021;Hybrid Mode (In-Person & Virtual) | IoT | AI/ML | Big Data | Blockchain | Security | Edge & Cloud Computing | Security | Embedded Systems | EDA | VLSI;Aug 23, 2021 - Aug 25, 2021;In-Person & Virtual) | Barcelona, Spain;Apr 30, 2021;30/04/2021;1808;2021-04-30
108;1048;EAI BigIoT-EDU (virtual) 2021;EAI International Conference on Application of Big Data, Blockchain, and Internet of Things for Education Informatization (online conference);Aug 1, 2021 - Aug 3, 2021;Cyberspace;Mar 31, 2021;31/03/2021;1809;2021-03-31
108;1048;MobiSPC 2021;The 18th International Conference on Mobile Systems and Pervasive Computing;Aug 9, 2021 - Aug 12, 2021;Leuven, Belgium;Mar 19, 2021;19/03/2021;1810;2021-03-19
108;1048;WEEE 2021;2nd International Workshop on Energy-Efficient Learning at the Edge;Jun 28, 2021 - Jun 28, 2021;Virtual Torino;Mar 31, 2021;31/03/2021;1811;2021-03-31
108;1048;INTERNET 2021;The Thirteenth International Conference on Evolving Internet;Jul 18, 2021 - Jul 22, 2021;Nice, France;Apr 19, 2021;19/04/2021;1812;2021-04-19
108;1048;ACM--BIOTC--Ei and Scopus 2021;ACM--2021 3rd Blockchain and Internet of Things Conference (BIOTC 2021)--Ei Compendex, Scopus;Jul 8, 2021 - Jul 10, 2021;Ho Chi Minh City, Vietnam;Mar 1, 2021;1/03/2021;1813;2021-03-01
108;1048;WEBIST 2021;17th International Conference on Web Information Systems and Technologies;Oct 26, 2021 - Oct 28, 2021;Valletta, Malta;May 18, 2021;18/05/2021;1814;2021-05-18
108;1048;EAI Chinacom 2021;16th EAI International Conference on Communications and Networking in China (Springer, Scopus, ISI, Ei, more);Nov 21, 2021 - Nov 22, 2021;Beijing, People's Republic of China;May 29, 2021;29/05/2021;1815;2021-05-29
108;1048;SPIES--Ei Compendex, Scopus 2021;2021 3rd International Conference on Smart Power & Internet Energy Systems (SPIES 2021)--Ei Compendex, Scopus;Sep 25, 2021 - Sep 28, 2021;Shanghai, China;May 1, 2021;1/05/2021;1816;2021-05-01
108;1048;ITIOT--Ei, Scopus 2021;2021 2nd International Conference on Information Technology and Internet of Things (ITIOT 2021)--Ei Compendex, Scopus;Apr 23, 2021 - Apr 26, 2021;Chengdu, China;Mar 5, 2021;5/03/2021;1817;2021-03-05
108;1048;Smart World Congress 2021;2021 IEEE Smart World Congress;Oct 18, 2021 - Oct 21, 2021;Atlanta, USA;Apr 30, 2021;30/04/2021;1818;2021-04-30
108;1048;ITIOT--Ei Compendex, Scopus 2021;2021 2nd International Conference on Information Technology and Internet of Things (ITIOT 2021)--Ei Compendex, Scopus;Apr 23, 2021 - Apr 26, 2021;Chengdu, China;Mar 5, 2021;5/03/2021;1819;2021-03-05
108;1048;BIOTC--ACM, Ei and Scopus 2021;ACM--2021 3rd Blockchain and Internet of Things Conference (BIOTC 2021)--Ei Compendex, Scopus;Jul 8, 2021 - Jul 10, 2021;Ho Chi Minh City, Vietnam;Mar 1, 2021;1/03/2021;1820;2021-03-01
108;1048;IEEE SOSE 2021;The 15th IEEE International Conference On Service-Oriented System Engineering;Aug 23, 2021 - Aug 26, 2021;Online;Mar 1, 2021;1/03/2021;1821;2021-03-01
108;1048;AIOTT--Ei Compendex, Scopus 2021;2021 3rd Asia IoT Technologies Conference (AIOTT 2021)--Ei Compendex, Scopus;May 22, 2021 - May 24, 2021;Hong Kong;Mar 5, 2021;5/03/2021;1822;2021-03-05
108;1048;ICAISE--Ei, Scopus 2021;2021 The 3rd International Conference on Advanced Information Systems and Engineering (ICAISE 2021)--Ei Compendex, Scopus;May 28, 2021 - May 30, 2021;Beijing, China;Mar 10, 2021;10/03/2021;1823;2021-03-10
108;1049;CFMAI 2021;2021 3rd International Conference on Frontiers of Mathematics and Artificial Intelligence (CFMAI 2021);Dec 1, 2021 - Dec 3, 2021;Beijing, China;Oct 31, 2021;31/10/2021;1824;2021-10-31
108;1049;ISCAI 2021;2021 3rd International Symposium on Computing and Artificial Intelligence (ISCAI 2021);Dec 1, 2021 - Dec 3, 2021;Beijing, China;Oct 31, 2021;31/10/2021;1825;2021-10-31
108;1049;AIKE 2021;IEEE Artificial Intelligence & Knowledge Engineering 2021;Dec 1, 2021 - Dec 3, 2021;Laguna Hills, CA;Sep 15, 2021;15/09/2021;1826;2021-09-15
108;1049;EI-CFAIS 2021;2021 International Conference on Frontiers of Artificial Intelligence and Statistics (CFAIS 2021);Dec 1, 2021 - Dec 3, 2021;Beijing, China;Oct 30, 2021;30/10/2021;1827;2021-10-30
108;1049;MDPI-SI-BDHA 2021;Call for Papers: Special Issue “Big Data for eHealth Applications” (MDPI Applied Sciences, IF 2.474 – Indexed on Scopus, Web of Science);N/A;N/A;Sep 15, 2021;15/09/2021;1828;2021-09-15
108;1049;ICSRS--Scopus & EI Compendex 2021;2021 5th International Conference on System Reliability and Safety (ICSRS 2021)--Scopus & EI Compendex;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;1829;2021-07-05
108;1049;AIHC 2021;Artificial Intelligence, Neurology and Aging;Nov 5, 2021 - Nov 7, 2021;Shanghai, China;Jul 16, 2021;16/07/2021;1830;2021-07-16
108;1049;JAAMAS MODeM SI 2021;Special Issue of JAAMAS on Multi-Objective Decision Making (MODeM);N/A;N/A;Oct 1, 2021;1/10/2021;1831;2021-10-01
108;1049;UVS-Oman 2022;The 2nd International Conference on Unmanned Vehicle Systems (UVS-Oman 2022) - IEEE;Feb 7, 2022 - Feb 9, 2022;Muscat, Oman;Oct 15, 2021;15/10/2021;1832;2021-10-15
108;1049;SI: Adaptive HAR in smart spaces 2022;Special issue : Adaptive Human Activity and Behaviour Recognition Models for Context Awareness in Intelligent Environments;N/A;N/A;Sep 5, 2021;5/09/2021;1833;2021-09-05
108;1049;AICCC--EI Compendex, Scopus 2021;2021 4th Artificial Intelligence and Cloud Computing Conference (AICCC 2021)--EI Compendex, Scopus;Dec 17, 2021 - Dec 19, 2021;Kyoto, Japan;Aug 5, 2021;5/08/2021;1834;2021-08-05
108;1049;AICCC--EI, Scopus 2021;2021 4th Artificial Intelligence and Cloud Computing Conference (AICCC 2021)--EI Compendex, Scopus;Dec 17, 2021 - Dec 19, 2021;Kyoto, Japan;Aug 5, 2021;5/08/2021;1835;2021-08-05
108;1049;ICRE--EI, Scopus 2021;2021 5th International Conference on Reliability Engineering (ICRE 2021)--EI Compendex, Scopus;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;1836;2021-07-05
108;1049;IRC 2021;IEEE International Conference on Robotic Computing;Nov 15, 2021 - Nov 17, 2021;Taichung, Taiwan;Aug 9, 2021;9/08/2021;1837;2021-08-09
108;1049;BigMM 2021;IEEE International Conference on Multimedia Big Data 2021;Nov 15, 2021 - Nov 17, 2021;Taichung, Taiwan;Aug 9, 2021;9/08/2021;1838;2021-08-09
108;1049;Scopus-CCEAI 2022;The 6th International Conference on Control Engineering and Artificial Intelligence (CCEAI 2022);Jan 6, 2022 - Jan 8, 2022;Hokkaido, Japan;Jul 5, 2021;5/07/2021;1839;2021-07-05
108;1049;ICSED--EI Compendex, Scopus 2021;2021 3rd International Conference on Software Engineering and Development (ICSED 2021)--EI Compendex, Scopus;Nov 19, 2021 - Nov 21, 2021;HuaQiao University, Xiamen?China;Jul 5, 2021;5/07/2021;1840;2021-07-05
108;1049;CCEAI-Scopus 2022;The 6th International Conference on Control Engineering and Artificial Intelligence (CCEAI 2022);Jan 6, 2022 - Jan 8, 2022;Hokkaido, Japan;Jul 5, 2021;5/07/2021;1841;2021-07-05
108;1049;Scopus-ICDPR 2022;The 6th International Conference on Data Processing and Robotics (ICDPR 2022);Jan 6, 2022 - Jan 8, 2022;Hokkaido, Japan;Jul 5, 2021;5/07/2021;1842;2021-07-05
108;1049;ICTS 2021;The 13th International Conference on Information & Communication Technology and System;Oct 20, 2021 - Oct 21, 2021;Virtual conference;Jul 8, 2021;8/07/2021;1843;2021-07-08
108;1049;FAIML 2021;2021 International Conference on Frontiers of Artificial Intelligence and Machine Learning (FAIML 2021);Aug 13, 2021 - Aug 15, 2021;Stockholm, Sweden;Jun 30, 2021;30/06/2021;1844;2021-06-30
108;1049;IEEE SSCI 2021;2021 IEEE Symposium Series on Computational Intelligence;Dec 5, 2021 - Dec 8, 2021;Orlando, Florida, USA;Aug 6, 2021;6/08/2021;1845;2021-08-06
108;1049;IoT Edge Computing AI 2021;Edge Computing Optimization Using Artificial Intelligence Methods;N/A;N/A;Jun 30, 2021;30/06/2021;1846;2021-06-30
108;1049;IEEE CIIoT 2021;IEEE Symposium on Computational Intelligence in IoT and Smart Cities;Dec 5, 2021 - Dec 8, 2021;Orlando, Florida, USA;Aug 6, 2021;6/08/2021;1847;2021-08-06
108;1049;ISAIR 2021;The 6th International Symposium on Artificial Intelligence and Robotics;Aug 21, 2021 - Aug 22, 2021;Fukuoka, Japan;Jun 1, 2021 (Apr 1, 2021);1/06/2021;1848;2021-06-01
108;1049;IEEE WCCI 2022;IEEE World Congress on Computational Intelligence;Jul 18, 2022 - Jul 23, 2022;Padua, Italy;Jan 31, 2022;31/01/2022;1849;2022-01-31
108;1049;BDIoT 2021;5th International Conference on Big Data and Internet of Things - BDIoT’21;Mar 17, 2021 - Mar 18, 2021;Rabat - Morocco;Dec 1, 2021;1/12/2021;1850;2021-12-01
108;1049;ai4i 2021;Artificial Intelligence for Industries (ai4i 2021);Sep 20, 2021 - Sep 22, 2021;Laguna Hills, California, USA;Jul 1, 2021;1/07/2021;1851;2021-07-01
108;1049;AS-RLPMTM 2021;Applied Sciences special issue Rich Linguistic Processing for Multilingual Text Mining;N/A;N/A;Jun 30, 2021;30/06/2021;1852;2021-06-30
108;1049;Frontiers - Human-Media Interaction 2021;Frontiers Research Topic on Computational Commensality;N/A;N/A;Nov 30, 2021 (Mar 31, 2021);30/11/2021;1853;2021-11-30
108;1049;iDSC 2021;4th International Data Science Conference;Oct 20, 2021 - Oct 22, 2021;Vienna;Jun 20, 2021;20/06/2021;1854;2021-06-20
108;1049;NAOME 2021;2021 5th International Conference on Naval Architecture and Ocean&Marine Engineering(NAOME 2021);Dec 10, 2021 - Dec 12, 2021;Shanghai, China;Oct 31, 2021;31/10/2021;1855;2021-10-31
108;1049;ISCSIC 2021;2021 5th International Symposium on Computer Science and Intelligent Control;Nov 12, 2021 - Nov 14, 2021;Rome, Italy;Oct 15, 2021;15/10/2021;1856;2021-10-15
108;1049;TransAI 2021;Transdisciplinary AI 2021;Sep 20, 2021 - Sep 22, 2021;Laguna Hills, CA;Jul 1, 2021;1/07/2021;1857;2021-07-01
108;1049;EMERGING 2021;The Thirteenth International Conference on Emerging Networks and Systems Intelligence;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;1858;2021-07-05
108;1049;IntelligentIoT 2021;Special Issue Embedded Intelligence in IoT Systems;N/A;N/A;Aug 31, 2021;31/08/2021;1859;2021-08-31
108;1049;Computing4Human 2021;The 2nd International Conference on Human-centered Artificial Intelligence;Oct 28, 2021 - Oct 29, 2021;Da Nang, Vietnam;Jul 2, 2021;2/07/2021;1860;2021-07-02
108;1049;BDSIC--EI, Scopus 2021;2021 3rd International Conference on Big-data Service and Intelligent Computation (BDSIC 2021)--Ei Compendex, Scopus;Nov 19, 2021 - Nov 21, 2021;HuaQiao University, Xiamen?China;Jul 5, 2021;5/07/2021;1861;2021-07-05
108;1049;ACM--ICCPR--Ei, Scopus 2021;ACM--2021 10th International Conference on Computing and Pattern Recognition (ICCPR 2021)--Ei Compendex, Scopus;Oct 15, 2021 - Oct 17, 2021;Shanghai, China;Jun 1, 2021;1/06/2021;1862;2021-06-01
108;1049;ICMU 2021;The 13th International Conference on Mobile Computing and Ubiquitous Networking;Nov 17, 2021 - Nov 19, 2021;Tokyo, Japan;Jun 1, 2021 (May 25, 2021);1/06/2021;1863;2021-06-01
108;1050;SoCAV 2021;2021 International Symposium on Connected and Autonomous Vehicles (SoCAV 2021);Apr 19, 2021 - Apr 21, 2021;Singapore;Mar 20, 2021;20/03/2021;1864;2021-03-20
108;1050;blockchain_ml_iot 2021;Network and Electronics (MDPI) Joint Special Issue - Blockchain and Machine Learning for IoT: Security and Privacy Challenges;N/A;N/A;Dec 31, 2021;31/12/2021;1865;2021-12-31
108;1050;ACM BSCI 2021;The 3rd ACM International Symposium on Blockchain and Secure Critical Infrastructure;Jun 7, 2021 - Jun 11, 2021;Hong Kong, China;Mar 1, 2021;1/03/2021;1866;2021-03-01
108;1050;BDAB 2021;2nd International Conference on Big Data and Blockchain;Mar 20, 2021 - Mar 21, 2021;Vienna, Austria;Feb 20, 2021;20/02/2021;1867;2021-02-20
108;1050;ICBDB 2021;2021 3rd International Conference on Big Data and Blockchain(ICBDB 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 30, 2021;30/10/2021;1868;2021-10-30
108;1050;DEEP-BDB 2021;The 2nd International Conference on Deep Learning, Big Data and Blockchain;Aug 23, 2021 - Aug 25, 2021;Rome, Italy;Mar 10, 2021;10/03/2021;1869;2021-03-10
108;1050;ICSESS 2021;2021 12th International Conference on Software Engineering and Service Science;Aug 20, 2021 - Aug 22, 2021;China;May 15, 2021;15/05/2021;1870;2021-05-15
108;1050;IEEE COINS 2021;Internet of Things IoT | Artificial Intelligence | Machine Learning | Big Data | Blockchain | Edge & Cloud Computing | Security | Embedded Systems |;Aug 23, 2021 - Aug 25, 2021;Hybrid Mode (In-Person & Virtual);Apr 30, 2021;30/04/2021;1871;2021-04-30
108;1050;ACM--BIOTC--Ei and Scopus 2021;ACM--2021 3rd Blockchain and Internet of Things Conference (BIOTC 2021)--Ei Compendex, Scopus;Jul 8, 2021 - Jul 10, 2021;Ho Chi Minh City, Vietnam;Mar 1, 2021;1/03/2021;1872;2021-03-01
108;1050;Call for Book Chapter 2021;Blockchain and Deep Learning - Future Trends and Enabling Technologies;Feb 1, 2021 - Apr 30, 2022;Book Chapter;Jun 4, 2021 (Mar 15, 2021);4/06/2021;1873;2021-06-04
108;1050;IEEE SmartIoT 2021;The 5th IEEE International Conference on Smart Internet of Things;Aug 13, 2021 - Aug 15, 2021;Jeju Island, South Korea;May 1, 2021;1/05/2021;1874;2021-05-01
108;1050;WoSCA 2021;WoSCA 2021 : 2nd International Workshop on Smart Contract Analysis;Jul 12, 2021 - Jul 16, 2021;Aarhus, Denmark;May 14, 2021;14/05/2021;1875;2021-05-14
